kind,object_key,search_term,variant,url,source_page,license,artist,content_type,byte_size,sha256,etag
record,demo/bulk-records/c58a645a-50e7-fa5e-9473-87815d55d31e.jpg,계족산 황톳길,1,https://images.unsplash.com/photo-1493589976221-c2357c31ad77?ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8a29yZWElMjBuYXR1cmV8ZW58MHx8fHwxNzgyMTQyNDEyfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/Lm5rkxzgiFQ,Unsplash License,Redd Francisco,image/jpeg,450383,118e7db87aeac285b9cda6d06612c543597f6b3d1834b77e3fe98a2ad55d2d2c,9002e256c68cfbc0194e5c2142f471df
record,demo/bulk-records/c60436f3-b278-d191-af3d-7e57e2916f4b.jpg,장태산자연휴양림,2,https://images.unsplash.com/photo-1700580447235-454f48647952?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MjB8fGtvcmVhbiUyMHBhbGFjZXxlbnwwfHx8fDE3ODIxNDI0MTB8MA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/hJ4q0Wg71pc,Unsplash License,Mos Sukjaroenkraisri,image/jpeg,446982,1aca518f7d8f5a8482e768f8e5c388b8fb286ba5e7662d315765c75f36fb22fc,82a8f6687a63c96506b07099d8998981
record,demo/bulk-records/c63b4614-b0d1-9aff-25e5-5a5ddcb1c3aa.jpg,동대문디자인플라자 DDP,2,https://images.unsplash.com/photo-1705285603048-0d6d10fb3b8c?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MjB8fGtvcmVhJTIwY2l0eSUyMG5pZ2h0fGVufDB8fHx8MTc4MjE0MjQxMXww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/mGqozEss2EI,Unsplash License,Jiwoo Cha,image/jpeg,99360,a41f8de0da67afcd54e2d10553c8ac57b6e6ed36b54ec142519b996129c7ac16,f41a2c8185b4945749039ba2b8366a2c
record,demo/bulk-records/c8554e46-5cfa-3b58-a2a3-949ca2e0e5b0.jpg,소제동 카페거리,0,https://images.unsplash.com/photo-1740799346223-01af399faa0e?ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8c2VvdWwlMjB0cmF2ZWx8ZW58MHx8fHwxNzgyMTQyNDA3fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/xIJZvmI8Mt4,Unsplash License,Christopher Phua,image/jpeg,235950,0d02b7251a238705c9cc3212c3a7416a12c783a3224f97fc84c6a3c3cfa5c5a9,43f37bdef3ebedc6aa765d92a75bb927
record,demo/bulk-records/c8f2eee7-8952-2a82-2770-4c1de8040067.jpg,엑스포과학공원,0,https://images.unsplash.com/photo-1575391304128-f11964816ef6?ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8c291dGglMjBrb3JlYSUyMGxhbmRzY2FwZXxlbnwwfHx8fDE3ODIxNDI0MDl8MA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/t9mr0d1igac,Unsplash License,Philip Jang,image/jpeg,491080,80ca1ce55ce8790b9d7eed5d9172d770125923abe48bccc0a3a1b8c7132d5f93,f4efe773fb5f3fa771da09f648f551eb
record,demo/bulk-records/cb9365d0-9b73-c0a3-3a0a-a9e9aedb62b3.jpg,계족산 황톳길,2,https://images.unsplash.com/photo-1720271099727-28dc1adfc293?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTl8fGtvcmVhJTIwbmF0dXJlfGVufDB8fHx8MTc4MjE0MjQxMnww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/XAER0K89ps0,Unsplash License,Jinhan Moon,image/jpeg,463335,1574449446478078f684383b00a8a1326770da374f07201256046a8335d176e0,e17b04ed0315138ba81d00dbc319dd77
record,demo/bulk-records/cc7409a1-2dc1-47e6-3d7e-7d5abb06c4a8.jpg,유성온천 족욕체험장,1,https://plus.unsplash.com/premium_photo-1661948404806-391a240d6d40?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8a29yZWFuJTIwcGFsYWNlfGVufDB8fHx8MTc4MjE0MjQxMHww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/YGXAHw63TxQ,Unsplash License,Getty Images,image/jpeg,294067,ba80385487b44b3772215c6bf8e8e310f2a624a52f8339123bed48c3a8385e59,b3c6e852dc100275b4ef4a6d20d3c4f6
record,demo/bulk-records/cce38946-6709-653d-27c9-24ad1c919ed3.jpg,노들섬,2,https://images.unsplash.com/photo-1705285603048-0d6d10fb3b8c?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MjB8fGtvcmVhJTIwY2l0eSUyMG5pZ2h0fGVufDB8fHx8MTc4MjE0MjQxMXww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/mGqozEss2EI,Unsplash License,Jiwoo Cha,image/jpeg,99360,a41f8de0da67afcd54e2d10553c8ac57b6e6ed36b54ec142519b996129c7ac16,f41a2c8185b4945749039ba2b8366a2c
record,demo/bulk-records/cd4f3827-4b6a-8095-87ed-6fe0ef95fbbc.jpg,청계천,4,https://images.unsplash.com/photo-1678649361912-c73aa0be18a1?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTl8fHNvdXRoJTIwa29yZWElMjBsYW5kc2NhcGV8ZW58MHx8fHwxNzgyMTQyNDA5fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/49HfBXpnJcA,Unsplash License,David Ford,image/jpeg,232350,8f60cb22ab8b5fd872bf53df3ecf3d66e88ac925f98644e41fc8780fa0f9f89e,cfece72e6509361670a1b0a43bca2709
record,demo/bulk-records/d0442bff-c760-4e25-0e2c-612f8d401f28.jpg,국립중앙과학관,1,https://images.unsplash.com/photo-1670210891957-5775fe588c0d?ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8c2VvdWwlMjB0cmF2ZWx8ZW58MHx8fHwxNzgyMTQyNDA3fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/764-bpdr2Fc,Unsplash License,yeojin yun,image/jpeg,321485,902c03251b231b6bfc011270e247ced6078552040ad10664d444cb8540347da1,c8f1172729d5a14acf8ad263a7eb54dd
record,demo/bulk-records/d099ac78-2474-0d3a-e99a-3e4b2b013f89.jpg,문화비축기지,4,https://plus.unsplash.com/premium_photo-1694475019959-b5c63d31e524?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8a29yZWElMjBjaXR5JTIwbmlnaHR8ZW58MHx8fHwxNzgyMTQyNDExfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/s_a-4-FpKXE,Unsplash License,Getty Images,image/jpeg,275165,4c2cfde28a0614f09395f3e2331acd6b6f7d7139c1943a207369dee672d98008,d1b439d2223e29bccc1fd8f087deede3
record,demo/bulk-records/d2f3f138-425f-006f-a05b-d0680946ea2d.jpg,성수동 카페거리,0,https://images.unsplash.com/photo-1719820905709-9858ec199d41?ixid=M3wxMjA3fDB8MXxzZWFyY2h8N3x8c2VvdWwlMjB0cmF2ZWx8ZW58MHx8fHwxNzgyMTQyNDA3fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/PYomXftIPbU,Unsplash License,Mos Sukjaroenkraisri,image/jpeg,371319,d45c59d87b56b017e6b67f03d44181fcdc06bb2750216076bda8683d035af390,aaf9347b831c816685dbfbf704f16430
record,demo/bulk-records/d3446df9-e4be-bb22-ee0f-de397dd20d42.jpg,동대문디자인플라자 DDP,2,https://plus.unsplash.com/premium_photo-1716968595141-590865c9e8df?ixid=M3wxMjA3fDB8MXxzZWFyY2h8OXx8c291dGglMjBrb3JlYSUyMGxhbmRzY2FwZXxlbnwwfHx8fDE3ODIxNDI0MDl8MA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/QUMMeAW0fI0,Unsplash License,insung yoon,image/jpeg,256815,383db02656aa3275888e389c109e39461edd23e77f327ad9e94e5819582b1505,84314b0cec9767c06ab64c38e1bc70ec
record,demo/bulk-records/d5128572-ea95-537d-e1d1-c1eb5bdfd1dc.jpg,소제동 카페거리,3,https://images.unsplash.com/photo-1638964663550-e2123ac8900b?ixid=M3wxMjA3fDB8MXxzZWFyY2h8N3x8a29yZWFuJTIwcGFsYWNlfGVufDB8fHx8MTc4MjE0MjQxMHww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/RbaGeW_LbGs,Unsplash License,Daniel Bernard,image/jpeg,331845,73ce586592fd7a0b7a39305a23ed487b2c42cde9c3f10be945ce3daf27bbe53f,b803513168871941c311e2287784ec16
record,demo/bulk-records/d5d56a54-9348-81ea-d58b-cff44ee20a10.jpg,성심당 본점,0,https://images.unsplash.com/photo-1637070875173-1ecab5fff748?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTZ8fHNlb3VsJTIwdHJhdmVsfGVufDB8fHx8MTc4MjE0MjQwN3ww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/E0awymZfM1k,Unsplash License,Ethan Brooke,image/jpeg,172496,57d0a7e050e0468fa49324e8c210861a366efccf141b99e56cf77e18313de403,d665dda7b951bcbbbfc9556f9b8c498e
record,demo/bulk-records/d6f96762-c61c-75d3-797c-beca23fd116c.jpg,계족산 황톳길,2,https://images.unsplash.com/photo-1705285603048-0d6d10fb3b8c?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MjB8fGtvcmVhJTIwY2l0eSUyMG5pZ2h0fGVufDB8fHx8MTc4MjE0MjQxMXww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/mGqozEss2EI,Unsplash License,Jiwoo Cha,image/jpeg,99360,a41f8de0da67afcd54e2d10553c8ac57b6e6ed36b54ec142519b996129c7ac16,f41a2c8185b4945749039ba2b8366a2c
record,demo/bulk-records/d96a4291-6520-2a37-c6fe-fe11290798ae.jpg,대전오월드,1,https://images.unsplash.com/photo-1624176194977-b0996f930188?ixid=M3wxMjA3fDB8MXxzZWFyY2h8OHx8c2VvdWwlMjB0cmF2ZWx8ZW58MHx8fHwxNzgyMTQyNDA3fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/SU-wgPcwIPY,Unsplash License,Jo Quinn,image/jpeg,342057,5537e8b39c8a07c1126fe2e7ba40105c1f9fb7fa506f1d282a3a628d0b93f142,1f543f2f4d059ebed350a5b61e4f6983
record,demo/bulk-records/da18df29-db6f-938a-b4f2-3608cead3050.jpg,동대문디자인플라자 DDP,0,https://images.unsplash.com/photo-1648900451394-f7b2bfda8bff?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTh8fGtvcmVhJTIwc3RyZWV0fGVufDB8fHx8MTc4MjE0MjQxM3ww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/z3hn8Y7HIeY,Unsplash License,Ethan Brooke,image/jpeg,410432,af1e7eff8df1566c412e5ee4d70c1bc71c02afa9e8d6f6fa15492113c7664bac,3b5dd97b0b3f6e192a16a4404a05fbbd
record,demo/bulk-records/da30ba6a-5a11-0b07-526b-7a5f062ccbd4.jpg,덕수궁 돌담길,3,https://images.unsplash.com/photo-1647638904869-a295bc8aa415?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTB8fGtvcmVhJTIwY2l0eSUyMG5pZ2h0fGVufDB8fHx8MTc4MjE0MjQxMXww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/qvAnF4KZB14,Unsplash License,Andrea De Santis,image/jpeg,235543,7d60bdeb015f4d1fbed52f8feeebb717291abb1246577d4a428a46eb8708fcba,1d92de110f1c98c19472108bfe55637a
record,demo/bulk-records/dad00ca3-b6b2-4f59-a825-e171b2f4cf57.jpg,한밭수목원,3,https://plus.unsplash.com/premium_photo-1661948404806-391a240d6d40?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8a29yZWFuJTIwcGFsYWNlfGVufDB8fHx8MTc4MjE0MjQxMHww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/YGXAHw63TxQ,Unsplash License,Getty Images,image/jpeg,294067,ba80385487b44b3772215c6bf8e8e310f2a624a52f8339123bed48c3a8385e59,b3c6e852dc100275b4ef4a6d20d3c4f6
record,demo/bulk-records/ddb4758f-2b41-8e13-8997-66b2065bd35a.jpg,유성온천 족욕체험장,3,https://images.unsplash.com/photo-1645451365229-676df30167f0?ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8a29yZWElMjBjaXR5JTIwbmlnaHR8ZW58MHx8fHwxNzgyMTQyNDExfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/x1-4c42c8k4,Unsplash License,Clark Gu,image/jpeg,239509,58d032d9b770796a00f96e322411bf730acfdadd50d0e3a4e0ff835a312a1473,f8cd2b0043d96c0ada6652625f8d23ef
record,demo/bulk-records/de81035e-d9a9-4687-ce01-f032c0146321.jpg,엑스포과학공원,4,https://plus.unsplash.com/premium_photo-1694475019959-b5c63d31e524?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8a29yZWElMjBjaXR5JTIwbmlnaHR8ZW58MHx8fHwxNzgyMTQyNDExfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/s_a-4-FpKXE,Unsplash License,Getty Images,image/jpeg,275165,4c2cfde28a0614f09395f3e2331acd6b6f7d7139c1943a207369dee672d98008,d1b439d2223e29bccc1fd8f087deede3
record,demo/bulk-records/df356198-f132-108d-25ea-8a2d5c5d4947.jpg,덕수궁 돌담길,4,https://images.unsplash.com/photo-1645451355833-631b4e51b07b?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTV8fGtvcmVhJTIwY2l0eSUyMG5pZ2h0fGVufDB8fHx8MTc4MjE0MjQxMXww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/qQwTzYPp20g,Unsplash License,Clark Gu,image/jpeg,313971,e59dad5f1225123d014b9e95a0bae4fc1b0419f2cf9424facedc46669420c528,16c50e2cd7335242583ac24cd91aae29
record,demo/bulk-records/e70f375a-aab4-768f-d47a-fee054d45b17.jpg,청계천,4,https://images.unsplash.com/photo-1634719887228-9936cb61cba4?ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8a29yZWElMjBjaXR5JTIwbmlnaHR8ZW58MHx8fHwxNzgyMTQyNDExfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/GFl323sIhJU,Unsplash License,Ori Song,image/jpeg,229969,cda4b0d5205aad2dd95cdaa4d517d9cbdeeea965dda23d39deb8a919ef02d22d,e424838ec1c981b7c21bc9fda31bc169
record,demo/bulk-records/e79ff109-eaa1-316d-7593-ef27686424c0.jpg,북촌한옥마을,2,https://images.unsplash.com/photo-1624176194977-b0996f930188?ixid=M3wxMjA3fDB8MXxzZWFyY2h8OHx8c2VvdWwlMjB0cmF2ZWx8ZW58MHx8fHwxNzgyMTQyNDA3fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/SU-wgPcwIPY,Unsplash License,Jo Quinn,image/jpeg,342057,5537e8b39c8a07c1126fe2e7ba40105c1f9fb7fa506f1d282a3a628d0b93f142,1f543f2f4d059ebed350a5b61e4f6983
record,demo/bulk-records/e7a97aa1-1891-fbbd-6bf1-1b3c5f0f3e20.jpg,노들섬,1,https://images.unsplash.com/photo-1696943380870-cc99400cacdd?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTl8fHNlb3VsJTIwdHJhdmVsfGVufDB8fHx8MTc4MjE0MjQwN3ww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/rv28kub5igA,Unsplash License,Federica Bisso,image/jpeg,346372,0aea39ad10bfcae589be8437aa74e0b10d8c57aa60bc9d8177191aa55726845e,bf232b238c88a4a220e555bbcee7cc4d
record,demo/bulk-records/e7aae61f-8c7b-a2d4-2a16-44516ba81939.jpg,소제동 카페거리,1,https://plus.unsplash.com/premium_photo-1661886333708-877148b43ae1?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8a29yZWElMjBuYXR1cmV8ZW58MHx8fHwxNzgyMTQyNDEyfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/k78g1-JNn5A,Unsplash License,Getty Images,image/jpeg,421074,e5034efaf0174a2f468c08c01a7807ceddd0cf182caa0012eca4092835332ec2,6d8fe0958ec96ddff799603d4bc0d99c
record,demo/bulk-records/e905a75d-1d37-f0db-278f-167b9c2d9f37.jpg,청계천,3,https://images.unsplash.com/photo-1541928787372-6e5088530c93?ixid=M3wxMjA3fDB8MXxzZWFyY2h8OHx8a29yZWElMjBuYXR1cmV8ZW58MHx8fHwxNzgyMTQyNDEyfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/ciyW1NqHLj8,Unsplash License,RAMESH KUMAR SAINI,image/jpeg,414807,4180e098e9409459fe711bbb2e22db56759a7f605e4d9c0104e18f978c4d237c,f8eaa94eeeaf1ba73def5a99cc6c4180
record,demo/bulk-records/e90e98f2-2cd7-0714-c423-5e8115889373.jpg,익선동 한옥거리,2,https://plus.unsplash.com/premium_photo-1716968595134-f74c3e3ced1d?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTN8fGtvcmVhbiUyMHBhbGFjZXxlbnwwfHx8fDE3ODIxNDI0MTB8MA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/qE-d8-Jgj7A,Unsplash License,insung yoon,image/jpeg,305139,f51ed7783d4e2ab129ecf36c48db7e94f6df22cfa0be5b57ebce9e3a8bc2efe3,5daafa73f8c54eefadc73a440db00423
record,demo/bulk-records/e983f687-5de7-d0ed-0159-630fe43af740.jpg,대청호 오백리길,3,https://plus.unsplash.com/premium_photo-1661963468634-71b9482a3efe?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8a29yZWElMjBuYXR1cmV8ZW58MHx8fHwxNzgyMTQyNDEyfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/z0OBGiDu9Kk,Unsplash License,Getty Images,image/jpeg,410976,68d9a978ed71476ad5d042c7228aa3c2bd06e15751fbfc36e6cea439b6abd8c0,df2ac10b202ecada6278ba37c2ff625c
record,demo/bulk-records/ea686683-aeb9-94ec-e5cb-e1822b462913.jpg,서울숲,4,https://plus.unsplash.com/premium_photo-1661886323367-fc6579695eba?ixid=M3wxMjA3fDB8MXxzZWFyY2h8OXx8a29yZWElMjBuYXR1cmV8ZW58MHx8fHwxNzgyMTQyNDEyfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/vNmIgrRiGf8,Unsplash License,Getty Images,image/jpeg,323407,48a05923093f37787735197a65a28f5965c44aefe33ba9e78076a359c75cf008,123e585c508bfc03c30aeacbf5e8845a
record,demo/bulk-records/eb58e305-75b6-6606-f654-d54ce174e7f3.jpg,대전근현대사전시관,0,https://images.unsplash.com/photo-1657365642032-32bea8afd279?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTJ8fGtvcmVhJTIwY2l0eSUyMG5pZ2h0fGVufDB8fHx8MTc4MjE0MjQxMXww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/gw_mxT8VbZ8,Unsplash License,won_chan U,image/jpeg,157937,1606cfa209ff8a7286418c3f236c2ab8ee79b3daffa0e19c116314b7ff8bdc0b,569ea85a42c6885e4d6aed4058159c7f
record,demo/bulk-records/ecba6439-d92e-beec-bbf8-04ceb59e615c.jpg,북촌한옥마을,1,https://images.unsplash.com/photo-1675147746473-04af47c35dc6?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTV8fGtvcmVhJTIwbmF0dXJlfGVufDB8fHx8MTc4MjE0MjQxMnww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/6hx1l1iirK8,Unsplash License,KIM JW,image/jpeg,200797,b0ff2460f738f8b6c4b74e2968a3956a8c0581d79b68cffc680cb1b827368c94,6cb3b4d40702922548087c7bab0391fb
record,demo/bulk-records/ee3141d5-6e73-7ddf-f3c3-7f29ea44fbb5.jpg,테미오래,3,https://plus.unsplash.com/premium_photo-1677934308187-26e8103c292b?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTd8fHNvdXRoJTIwa29yZWElMjBsYW5kc2NhcGV8ZW58MHx8fHwxNzgyMTQyNDA5fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/n-XFCbKqQQY,Unsplash License,martin bennie,image/jpeg,333279,50348258e49cfa1b7c563f8480623422009b4e0741b2db361ee907e6f64be09e,b4fb8ea4f166a69c3f652f06b3fedb89
record,demo/bulk-records/ef058411-f5aa-ff40-e4e3-e004942eca60.jpg,문화비축기지,1,https://images.unsplash.com/photo-1703825864792-5880081beaaf?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MjB8fGtvcmVhJTIwc3RyZWV0fGVufDB8fHx8MTc4MjE0MjQxM3ww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/cv3rLk4aNvc,Unsplash License,Elliot Gouy,image/jpeg,291029,c64216bf33a383f08a8f52bd085dfbddf4b37cdf8c4ab9a52b3ff2de496e1380,9cadacdc8a39d8d5ef97ede393e1b4a3
record,demo/bulk-records/f1f568d1-c70b-30c0-426e-01a1302bf39c.jpg,성수동 카페거리,4,https://plus.unsplash.com/premium_photo-1661885493074-e18964497278?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8c2VvdWwlMjB0cmF2ZWx8ZW58MHx8fHwxNzgyMTQyNDA3fDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/xq37Grcd5JM,Unsplash License,Getty Images,image/jpeg,333636,01da21e25e80c0632eb67e3978aa94a2c7d1aeabaebf84cd096d9beb622ae473,bc46bf29dee9442be5b69c4d713e0722
record,demo/bulk-records/f203f04d-9df0-cf35-3484-8f4ab8537885.jpg,문화비축기지,3,https://images.unsplash.com/photo-1538670178144-b8db27bad945?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8a29yZWElMjBzdHJlZXR8ZW58MHx8fHwxNzgyMTQyNDEzfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/Erld-XTqXv0,Unsplash License,Cait Ellis,image/jpeg,430298,66e9b0a2ded3e9d71b6503fb7321e89a44be018f1985e6eb0306501944c2853d,352bfe3b2b2e2ce088952399c89916b4
record,demo/bulk-records/f4719d42-acb9-b455-4d4d-8b87906a6d15.jpg,장태산자연휴양림,2,https://plus.unsplash.com/premium_photo-1661963468634-71b9482a3efe?ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8a29yZWElMjBuYXR1cmV8ZW58MHx8fHwxNzgyMTQyNDEyfDA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/z0OBGiDu9Kk,Unsplash License,Getty Images,image/jpeg,410976,68d9a978ed71476ad5d042c7228aa3c2bd06e15751fbfc36e6cea439b6abd8c0,df2ac10b202ecada6278ba37c2ff625c
record,demo/bulk-records/f59ba0a2-d714-1aed-7c2a-64e4f745bbf7.jpg,대청호 오백리길,4,https://images.unsplash.com/photo-1675147746473-04af47c35dc6?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTV8fGtvcmVhJTIwbmF0dXJlfGVufDB8fHx8MTc4MjE0MjQxMnww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/6hx1l1iirK8,Unsplash License,KIM JW,image/jpeg,200797,b0ff2460f738f8b6c4b74e2968a3956a8c0581d79b68cffc680cb1b827368c94,6cb3b4d40702922548087c7bab0391fb
record,demo/bulk-records/f7613950-ae2c-1b83-58c2-4999e83315d4.jpg,대전오월드,0,https://images.unsplash.com/photo-1704961254037-bb105fe556bf?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTZ8fGtvcmVhJTIwbmF0dXJlfGVufDB8fHx8MTc4MjE0MjQxMnww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/g4aiRlZEDWA,Unsplash License,Elliot Gouy,image/jpeg,290972,278211b6b550716733f05c113f231380bc11cff81c73b6d635d5df9c6e7d436c,7ad444507b0179983a4bb20893172d4f
record,demo/bulk-records/f84da8a1-9684-9cdc-8376-c1871aa5341d.jpg,경복궁,3,https://images.unsplash.com/photo-1594091957464-53496b72b53e?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTB8fGtvcmVhJTIwbmF0dXJlfGVufDB8fHx8MTc4MjE0MjQxMnww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/ebjwSlMm9D4,Unsplash License,Hyeongmin,image/jpeg,127522,f876e51f4958cc76881a35426b17788968a1effa945c6adc7139af1a17146829,c0bc6a4f4e247bae5415b709a08669aa
record,demo/bulk-records/f89ebfb6-ae56-a394-a620-794be453d904.jpg,올림픽공원,1,https://images.unsplash.com/photo-1603685568127-23cb5e6f41c6?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTJ8fHNlb3VsJTIwdHJhdmVsfGVufDB8fHx8MTc4MjE0MjQwN3ww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/wmfKYW59IWU,Unsplash License,Aldo Loya,image/jpeg,304081,0a6631f212217bc16873e2710a5a739619468a87aa12f001b3ca6995c0667168,b343b26cfe283ad3afbc0c9bac09e5c6
record,demo/bulk-records/f932eae6-ccfe-fab5-dee2-d717603dba82.jpg,노들섬,4,https://plus.unsplash.com/premium_photo-1661878589476-bcad7fe1b8c5?ixid=M3wxMjA3fDB8MXxzZWFyY2h8MTN8fGtvcmVhJTIwbmF0dXJlfGVufDB8fHx8MTc4MjE0MjQxMnww&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/gsOVLHm93Sg,Unsplash License,Getty Images,image/jpeg,431030,2758b51fbd23925d307f6eb8c4e1b3074083ae6d41b76fedc8e255ae22b042d3,fcd9e03a9b6c49854aef7c2724120896
record,demo/bulk-records/fa01a1b9-0261-69ac-3299-48b0eb8f94b0.jpg,동대문디자인플라자 DDP,0,https://images.unsplash.com/photo-1529883406927-e996c9ae3353?ixid=M3wxMjA3fDB8MXxzZWFyY2h8Nnx8c291dGglMjBrb3JlYSUyMGxhbmRzY2FwZXxlbnwwfHx8fDE3ODIxNDI0MDl8MA&ixlib=rb-4.1.0&w=1400&h=900&fit=crop&auto=format&q=82,https://unsplash.com/photos/t-klL0oHX8Y,Unsplash License,Jongsun Lee,image/jpeg,227386,495e834ce37acb49ca33d1bc1f9164d176836c74d08db31e955918407a5122b1,af7f575c0a00cde627321b643cd01031
